0,1558,6,2,28,0,0,0,90.02,90.00,90.00,89.98
DATA,265506,-0.219,-0.101,0.001,0.000,0.01,0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265509,-0.220,-0.109,0.001,0.000,0.01,0.02,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265511,-0.221,-0.105,0.001,0.000,0.01,0.19,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265513,-0.222,-0.101,0.001,0.000,0.01,0.19,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265515,-0.223,-0.097,0.001,0.000,0.01,0.19,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265517,-0.226,-0.097,0.001,0.000,-0.05,0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265520,-0.230,-0.096,0.001,0.000,-0.05,0.07,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265522,-0.233,-0.096,0.001,0.000,-0.05,0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265524,-0.236,-0.096,0.001,0.000,-0.05,0.07,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265526,-0.239,-0.097,0.001,0.000,-0.05,-0.04,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265528,-0.241,-0.099,0.001,0.000,-0.05,-0.04,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265531,-0.244,-0.101,0.001,0.000,-0.05,-0.04,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265533,-0.250,-0.103,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265535,-0.255,-0.105,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265537,-0.260,-0.107,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265539,-0.265,-0.108,0.001,0.000,0.04,-0.05,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265542,-0.268,-0.100,0.001,0.000,0.08,0.12,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265544,-0.271,-0.091,0.001,0.000,0.08,0.12,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265546,-0.274,-0.083,0.001,0.000,0.08,0.12,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265548,-0.276,-0.076,0.001,0.000,0.08,0.12,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265550,-0.280,-0.067,0.001,0.000,-0.02,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265553,-0.284,-0.058,0.001,0.000,-0.02,-0.01,3000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265555,-0.287,-0.050,0.001,0.000,-0.02,-0.01,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265557,-0.291,-0.044,0.001,0.000,0.01,0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
DATA,265559,-0.295,-0.039,0.001,0.000,0.01,0.02,2000,1558,6,2,28,0,0,0,90.01,90.00,90.00,89.99
